,AC093525.7,AC253536.3,LINC01772,AC010531.3,AC138028.4,AC007878.1,AL355916.2,AC006059.1,AC022395.1,AP005131.4,AL034550.1,ILF3-DT,AC138207.7,ACTA2-AS1,STARD4-AS1,WAC-AS1,AC008507.2,AP001350.1,AC131971.1,AC009951.5,AP005131.1,AL450326.1,AC006441.1,TBL1XR1-AS1,AC004893.2,LINC02328,AL158212.5,AC016747.3,AL049840.6,AC073569.1,FAM198B-AS1,AL022098.1,AC215522.2,AC093330.3,PLCB2-AS1,AC008937.2,AC009120.3,AC073957.3,AL031600.1,LINC00265,AL357140.4,ITPRIP-AS1,PSMG3-AS1,AC005546.1,AC011466.1,AC073655.3,BIRC6-AS1,AC100774.1,AL390236.1,Z83843.1,RPS6KA2-AS1,AL136984.1,AC069549.2,AC245060.2,AC012020.1,AC067945.3,AC087521.2,Z82243.1,ANKRD10-IT1,AL034397.1,AC022893.1,AL357093.2,AC093690.1,AL137060.3,LCMT1-AS2,AC093677.2,AC006017.1,AL158163.1,AC068205.2,AC137932.3,AC124944.3,AC016931.1,AC055811.1,AC015802.1,AC034102.6,AC012358.2,AC016910.1,AC016831.1,AL161725.1,NDUFA6-DT,AL390195.1,AC093525.5,AL391097.2,AC009021.2,AC092119.2,LINC00894,AC116158.3,AC067751.1,AL359962.3,AC122129.1,AC006364.1,AL358472.3,AP001363.1,MIR4432HG,FAM157C,AC092120.3,AC004847.1,NRIR,AC016957.2,AC103739.2,AC084125.4,AC131009.3,AC004494.1,RNF157-AS1,AC008667.3,AC234775.2,LINC00707,LINC01311,AC009093.10,VIPR1-AS1,AL117336.2,AP000759.1,AC010542.5,ATP1B3-AS1,LINC00653,LINC02422,AL356481.3,AC009090.1,AC114752.1,AL096870.10,HPN-AS1,AC090519.1,AC108673.2,AL356753.1,AC021078.1,AC018797.3,Diagnosis
RNA69_FPKM,0.837669831,0.697817948,0.599997554,1.669928476,5.571988978,1.205567841,0.481590195,0.45522377,0.028548361,0.0,0.552940539,9.897154586,0.0,0.082044335,0.094219472,3.856600001,0.066248706,0.715432254,0.21022532,0.120975898,0.082061626,2.049486379,0.178280271,0.0,0.103851308,0.509947847,0.314271521,0.590759663,0.705402926,0.467097339,0.241146603,0.715859252,3.949667,0.569866943,0.411347617,0.503318134,0.607317592,2.339435026,2.459425754,0.702184527,0.102242097,0.571487811,0.270172811,0.0,0.537115969,0.244869447,0.0,0.291510227,0.038702672,1.01447141,0.0,0.370278045,0.033855863,0.594568559,0.89359181,0.209120524,0.102448375,1.646606381,8.566933054,0.065630743,0.395004982,0.119695413,0.118481464,0.352938741,0.028262422,0.209008274,1.735850272,3.022670024,0.139842199,2.553480295,1.733917972,0.362258719,0.25309011,0.96747597,0.540489117,0.119660384,0.0,0.897554373,0.376278525,0.120952128,0.273773221,0.136203633,0.0,0.0,0.940223125,0.378935228,0.736662649,0.0,0.923803556,1.158572463,0.0,0.375269803,0.0,0.072242354,12.04015769,0.237464882,12.14472409,0.758096842,11.20456939,0.096540865,1.152018979,0.271458112,1.627015912,0.152805654,0.0,0.0,0.016278509,0.592853501,0.540114298,0.09164004,0.521364709,4.315734551,10.80552241,0.621397465,2.985705299,1.633884242,0.94817282,0.435019465,0.209042911,0.447986337,0.009103585,0.0,6.754257764,0.0,9.775728906,1.228750322,0
RNA7_FPKM,0.864714233,0.739375735,0.432259817,3.860231122,3.443572728,1.481653391,1.010824623,0.385833755,0.120927785,0.072770634,0.502084912,10.15275941,0.0,0.173860792,0.139750843,4.01586419,0.070139509,0.595556026,0.055657262,0.384360033,0.156498121,0.434226216,0.377674597,0.0,0.082509287,0.362550615,0.332987619,0.417208501,2.840084973,0.989654456,0.313557555,0.583397193,5.078281051,1.509362371,0.0,0.533137196,0.482510451,2.356436359,2.171429791,0.54319189,0.0,1.989244056,0.203545952,0.210956682,0.720793979,1.427087081,0.947058138,0.0,0.0,1.567395359,0.131553529,0.523038271,0.035879087,0.314969082,0.836428941,0.354511021,0.157880775,0.872244525,0.515714575,0.162251533,0.441737646,0.063403653,0.167368033,0.529714164,0.079847529,0.088590338,1.348629099,4.903676403,0.013464587,3.719805034,1.020538632,0.32894068,0.201078685,1.70831904,0.229015909,0.078480479,0.0,1.399061687,1.013232104,0.009853549,0.507570702,0.0,0.0,0.0,0.498043987,0.232993624,1.189888468,0.0,1.063838385,1.09107359,0.048887381,0.0,1.250045168,0.053577169,15.70447595,0.251533479,7.901440918,0.294492986,11.67619948,0.20451524,0.97636664,0.0,1.597000442,0.112071172,0.0,0.1257379,0.080481798,0.28551672,0.629422596,0.090614625,0.849748181,4.15670269,9.07189983,1.097265054,3.324075618,1.923340446,1.147999169,1.152434805,0.0,0.135615283,0.0,0.0,9.200418476,0.0,11.30287631,1.001387525,0
RNA72_FPKM,1.284946187,0.273777075,0.706143375,0.893377825,5.17486211,2.364725984,0.917892402,0.517889178,0.195913226,0.101019391,0.774683611,10.90054887,0.686082072,0.128754832,0.104724997,4.355043938,0.129904429,0.501206063,0.515410283,0.118547158,0.19317295,0.603030032,0.174701075,0.0,0.050922536,0.414575901,0.678113325,0.579396743,3.32089208,0.687110681,0.333255401,1.224101359,6.318072803,1.304065637,0.403366158,0.246797428,0.893377825,2.215240402,2.679995109,0.644929841,0.501154312,1.601254939,0.341512712,0.390709995,0.807718647,0.600439601,0.0,0.142926998,0.0,1.948375062,0.365409853,0.36313513,0.049806952,0.437236599,1.0039985,0.656316861,0.045668451,1.776284165,5.72858813,0.0,1.18368894,0.176079611,0.213027994,0.230766779,0.138589286,0.082000863,1.361969759,3.612916985,0.112212668,2.608639506,1.747731877,0.406026865,0.248200825,2.003109513,0.583055108,0.095001846,0.0,0.930851039,1.399224988,0.091248123,0.268484373,0.0,0.0,0.0,0.665962453,0.27540639,0.90012909,0.060977931,2.12716229,1.052096786,0.045251069,0.183962337,0.0,0.113353306,12.78006911,0.349316177,12.27049756,0.768260747,11.79934499,0.189303108,1.12982126,1.330590892,2.698550708,0.126800847,0.0,0.0,0.037249857,0.951439172,1.430127882,0.125825263,1.219248003,5.57937535,7.997891162,1.218890489,2.828901662,2.243348476,0.398455614,0.639977592,0.205057192,0.439315689,0.035701708,0.0,5.677808906,0.0,8.172278329,1.94662676,0
RNA74_FPKM,0.590426908,0.255837878,0.81368893,0.0,6.575360508,0.397702876,0.782641538,0.317025828,0.0,0.157308233,0.144784519,16.80593281,0.427299242,0.195475356,0.07482265,5.017964566,0.18205503,0.140483409,0.192601818,0.0,0.060155088,0.751147089,0.163247549,0.0,0.0,0.473409037,0.691128072,0.180477289,1.939138398,0.0,0.11048114,0.1681898,0.3864936,0.087047278,0.25133369,0.69175029,0.417342524,1.626190672,4.632316803,0.914048679,0.0,0.89759715,0.753672112,0.0,1.148350824,0.224461534,0.102351763,0.044503543,0.0,1.800999035,0.0,0.075413384,0.0,0.272438045,0.802891081,0.0,0.017072176,0.301812972,7.492989126,0.120279053,0.422259179,0.054840347,0.135700354,0.592876512,0.034527143,0.0,0.636245809,2.207086595,0.116491891,0.896893865,1.235702185,0.0,0.0,0.0,0.346656911,0.057431117,0.13647948,0.378131844,0.294499896,0.076728007,1.191493381,0.0,0.0,0.0,0.239285763,0.368918438,0.973779869,0.0,1.582534724,1.218857933,0.0,1.375594668,0.540748241,0.158862308,0.877747514,0.108809097,14.78776574,0.625175618,5.554115791,0.176899053,0.633422233,1.989100305,2.19238527,0.290792523,0.0,0.217618195,0.019886846,0.888928104,0.593833343,0.083966457,0.661432086,3.774805605,6.538384927,0.0,2.967649014,2.561705684,1.737504725,0.0,0.0,0.117302823,0.0,0.0,5.052242996,0.0,7.436999361,0.346402784,0
RNA75_FPKM,0.394830794,0.116605329,0.521414289,0.634305422,5.079136745,1.168536649,0.250556481,0.228226848,0.0,0.0,0.131979257,18.80421687,0.194807706,0.082272325,0.078726206,3.986713024,0.0,0.42703239,0.746509846,0.10103381,0.013712492,0.856312319,0.148891931,0.0,0.15184341,0.482171457,0.105029497,0.658149181,2.947325351,0.097549886,0.146543562,0.184051122,1.185550223,0.317436587,0.572885002,0.0,0.761139289,0.779988965,2.283377039,0.30733733,0.085388154,0.613901233,0.511698744,0.166408628,0.897619437,0.0,0.186702363,0.0,0.0,2.013211674,0.0,0.034371777,0.0424342,0.248342648,0.688673931,0.27958969,0.0,0.825506247,5.531463424,0.054830708,0.476751019,0.10001651,0.074247183,0.344056064,0.039361157,0.104775803,0.580184926,2.604632621,0.031863748,1.902501309,0.563426381,0.0,0.0,0.224567758,0.2709677,0.071416903,0.0,0.508611599,0.21615698,0.03887214,0.857755915,0.0,0.0,0.0,0.523761844,0.274226823,0.444004145,0.0,1.308913899,0.466112773,0.038546074,0.313569994,0.986109499,0.012070452,3.905548915,0.248017288,12.02092517,0.506767625,15.8086245,0.483846908,0.577506867,1.58721334,2.459114165,0.265175844,0.0,0.099185631,0.027204379,0.945737499,0.451315786,0.122517871,0.469135148,2.458756249,15.50252038,0.519141811,1.90282554,2.063016662,1.018542219,0.363495942,0.0,0.0,0.0,0.0,7.486678617,0.0,9.230958541,0.47386463,0
RNA78_FPKM,1.305299568,0.287519981,0.766363701,4.222179166,2.478363188,1.241821525,0.355665231,0.300105009,0.146984367,0.035382734,0.569529907,6.877202324,0.360305673,0.050713061,0.064697213,4.04053955,0.0,0.368475386,0.270661497,0.0,0.033811623,0.738890116,1.285026289,0.0,0.106957433,0.165873501,0.258976835,0.101451378,1.743979759,0.360845861,0.530660015,0.69954246,4.147300605,0.782651906,0.42373977,0.388827447,0.46916996,1.495675801,2.955455321,0.591250904,0.0,1.177267271,0.272102617,0.205237955,0.442610035,0.630692357,0.0,0.0,0.039864898,0.849008089,0.255879026,0.42376162,0.034877424,0.0,0.402128022,0.129261111,0.095931685,1.017565429,3.91074351,0.0,0.316458996,0.123285975,0.233905386,0.21206816,0.087334297,0.043074632,1.787965951,3.016191887,0.039288963,2.630182681,1.339503965,0.0,0.130329934,0.941157512,0.389699159,0.046952341,0.0,0.658855533,0.500624099,0.057497127,0.845937458,0.0,0.0,0.048168091,0.430412205,0.250917988,0.211464915,0.0,0.289611392,0.928159522,0.0,0.0,1.519395223,0.0,10.76016019,0.061164665,5.037398542,0.494540358,15.41973552,0.596416912,1.186746565,1.397631843,1.306208229,0.036324206,0.0,0.0,0.0,0.0,0.556297328,0.069220959,0.371777877,2.82899994,11.55011501,0.426691886,2.397759127,1.495964032,0.83705817,0.672302206,0.215350536,0.131829211,0.0,0.0,11.78461939,0.0,7.394120551,1.84972498,1
RNA86_FPKM,1.279462748,0.831466977,1.072271215,3.31597823,6.034912486,1.244831299,0.72170994,1.012397991,0.17001047,0.204567272,1.489977227,14.93414766,1.041823143,0.260669671,0.118486777,4.343081523,0.0,0.811770511,0.573890766,0.120072094,0.130371218,0.508726505,0.884741749,0.0,0.231979287,0.512948791,0.249641417,0.68430468,5.182805548,0.115931677,0.282956024,0.601367652,4.225903786,1.555855456,1.089104631,0.249843066,0.0,2.253989414,4.340835997,0.542223042,0.0,0.972570801,0.464933938,0.593297408,2.381892839,0.729494612,0.0,0.048238571,0.076827053,2.538939016,0.0,0.163394461,0.084050466,0.295139041,0.973307212,0.29070086,0.092473605,1.144365754,10.14856502,0.021720907,0.762540379,0.099034873,0.264671523,0.554802699,0.121586909,0.124519209,1.608447848,3.00099311,0.050490649,2.640791254,2.199657713,0.205518748,0.502527564,2.668151993,0.69754266,0.124458358,0.0,0.706751859,0.692673755,0.05542451,1.358913862,0.0,0.0,0.046414423,0.311172752,0.208262078,1.366832885,0.0,0.837426717,1.448445937,0.0,0.745314977,1.171612558,0.107579244,11.0109013,0.412564788,10.1558966,0.275959155,13.95078631,0.479098072,0.0,0.808290197,2.969368968,0.210049972,0.0,0.471502615,0.016162425,0.535130995,0.911556649,0.157703369,0.47777165,3.310994176,9.513541756,1.028276979,1.909184595,1.550054655,0.672403729,1.079978056,0.207587728,0.063538561,0.0,0.0,11.08513686,0.0,9.132552953,1.595224136,1
RNA87_FPKM,1.299621001,1.251180817,0.833665144,2.891840655,6.338113269,0.918584679,1.445803043,1.122216525,0.25582957,0.038489563,1.327610004,13.68644355,0.391893892,0.16549794,0.133728761,4.469561148,0.074229871,1.37426432,0.942184745,0.0,0.165532818,1.263084231,0.0,0.0,0.116359816,0.428552673,0.352198366,0.110359454,2.21327742,0.261605386,0.822935739,0.637577985,6.101416976,1.117435185,1.075465789,0.56394095,0.68046676,2.117766485,5.664757009,0.618210815,0.343550026,0.731822742,0.275824155,0.446268011,0.962932793,1.097734113,0.125242938,0.0,0.0,2.770774688,0.556745531,0.414925105,0.037932781,0.499589924,1.205432694,0.328069048,0.06261304,0.368902309,8.290392228,0.0,0.934405698,0.223527072,0.132763482,0.65913793,0.063332556,0.187374905,0.518691602,2.169794386,0.15669997,2.789700745,1.61907664,0.115940726,0.567147763,0.481821184,0.787255245,0.108539234,0.166817201,0.994166574,0.816892606,0.072973906,0.613496393,0.0,0.0,0.0,0.52679626,0.26537832,1.989200132,0.0,1.170174048,1.827110646,0.051685661,1.051503074,1.983220606,0.145701566,7.763485575,0.199531341,9.818161455,0.594611844,8.232775036,0.432564372,0.258267242,3.040591247,3.056380831,0.237067399,0.0,0.798125366,0.006081957,0.603909819,1.69449256,0.109532302,0.31455436,7.913393369,8.22412871,0.464071256,3.402270211,2.40037274,1.062373162,1.462486704,0.468563017,0.430213837,0.010200319,0.133273783,9.112919517,0.0,8.488273134,1.376741272,0
RNA89_FPKM,0.892298195,0.134863846,0.486946609,1.320120794,3.548076172,0.652277295,0.184359088,0.21111054,0.0,0.0,0.076322541,11.07978787,0.0,0.031712611,0.05461908,5.163165553,0.0,0.296233524,0.304628806,0.0,0.0,0.693044626,0.172206009,0.0,0.175571305,0.499163333,0.242898982,0.190275666,0.545202606,0.0,0.751911178,0.248274295,2.334003436,0.963501066,0.529844786,0.243147095,0.0,1.592164487,1.58406979,0.145373999,0.0,1.025339419,0.336428856,0.0,0.588103745,0.11832394,0.0,0.0,0.037384017,0.857590022,0.0,0.158981425,0.114503025,0.287229106,0.502907308,0.0,0.017999049,1.908921311,2.163231918,0.147953347,0.339214319,0.0,0.152620641,0.880873669,0.036403996,0.080788004,0.223637521,1.916445864,0.036853098,1.274619386,0.930666495,0.249970674,0.0,0.88276442,0.261072772,0.099091284,0.0,0.956871441,0.113606629,0.0,1.057883672,0.131562982,0.0,0.0,0.756996551,0.307264193,0.210013905,0.0,0.310452781,0.12438682,0.0,1.087855157,1.995128469,0.027915021,3.422713081,0.172074754,6.732968741,2.63671067,16.94763088,0.0,0.222645047,0.524418298,0.531669903,0.068134605,0.0,0.229433005,0.010486174,0.3645079,1.252315922,0.041317377,1.356078947,1.326735304,12.606322,0.800403826,2.297913814,2.771204008,0.261753133,0.420413552,0.303036346,0.061835683,0.0,0.0,20.64206616,0.0,9.932602766,1.095776432,0
RNA94_FPKM,0.0,0.0,0.0,0.0,7.696812204,1.441482213,0.226344045,0.0,0.0,0.0,0.0,63.47225524,0.0,0.0,0.0,5.116175239,0.0,0.0,0.0,0.0,0.0,6.84098713,0.0,0.0,0.775997925,0.601696531,1.064697817,1.962068077,7.169513546,0.0,0.305804416,1.902028438,1.948582707,4.069191783,0.0,0.0,0.0,1.986478336,0.0,0.0,0.0,6.019195902,0.340976896,0.0,0.891951637,4.148303761,0.0,0.0,0.0,1.91627503,0.0,0.0,0.0,0.0,1.115105433,0.0,0.380479975,0.0,17.26577444,0.0,0.63409747,0.0,0.0,0.0,0.0,0.0,0.0,3.858791453,0.0,0.0,0.0,1.031226478,0.0,0.0,0.0,0.09651453,0.0,0.010277104,1.148167481,0.0,3.88677706,0.0,0.0,0.0,0.0,0.30002649,0.060164206,0.0,2.321162532,0.0,0.0,0.0,0.0,0.309501648,5.117865188,0.0,1.461839137,0.0,30.10622711,0.0,0.0,0.0,0.047669342,0.0,0.0,0.0,0.0,1.879579748,0.0,0.31044646,0.0,0.0,28.23638586,0.0,2.722753113,4.196488717,0.0,0.0,0.0,0.765128705,0.0,0.0,13.45969177,0.0,3.055078783,0.0,1
RNA95_FPKM,1.253228682,0.872549194,0.625179007,3.638116422,5.497753594,2.663012989,0.871018773,1.612682576,0.059459563,0.393557682,0.905262499,10.39396927,0.364432972,0.119692062,0.111256656,5.568212846,0.137980568,1.011695163,0.547570683,0.126049809,0.273631655,1.067762832,1.856978839,0.0,0.216382533,0.370532091,0.720410673,0.410388498,2.058025451,0.85166196,0.525363469,1.147495759,5.194023513,1.781277258,0.857187413,0.524422136,0.474544299,2.113325867,2.847214911,0.725821494,0.0,1.190807179,0.437884463,0.415000379,1.193874667,0.765538444,0.0,0.0,0.0,3.369176521,0.388263517,0.085718515,0.123490984,0.464582491,1.726520589,0.261483593,0.184384529,2.230319192,13.79493026,0.022802269,0.845980212,0.39493428,0.21603557,0.36773599,0.137417449,0.130671618,1.085176338,3.690740224,0.238434109,2.54968733,2.408818555,0.431327308,0.263702114,1.176044566,0.732089506,0.07124414,0.0,0.752448967,1.404855451,0.019384201,0.713092928,0.283680329,0.0,0.048725136,0.43537733,0.490003277,1.660928346,0.064837122,1.757698377,2.414293142,0.0,0.586605362,0.922125853,0.052690708,15.33277401,0.247421724,11.54991544,1.948362931,12.05712789,0.502734044,0.480074403,1.413611058,2.39327779,0.183701498,0.0,0.371099429,0.0,0.449237093,0.9566375,0.197331999,0.961047232,4.905616629,7.434865512,0.647450067,1.792741751,1.62669754,1.552328389,0.90675224,0.0,0.0,0.0,0.0,9.622647833,0.0,8.550662261,4.727014081,0
RNA97_FPKM,1.134185597,1.028481525,1.061027251,2.610018551,5.598428343,2.072695094,0.513294777,1.811281766,0.315421492,0.295204384,1.066984743,13.07031537,0.0,0.302269357,0.138847528,3.924113854,0.243956258,2.070958577,0.967996201,0.0,0.30233306,0.880952032,0.875339618,0.0,0.38255927,0.50262944,0.0,0.725528054,2.598859366,0.57349837,0.363440982,0.676231042,3.343395376,0.758115039,0.336728357,0.154492493,0.745659674,2.221892565,3.523619405,0.58855144,0.0,1.002532603,0.693043538,0.0,1.011367709,0.300725954,0.823375453,0.059657426,0.047506634,3.685446952,0.0,0.353683858,0.083157264,0.912508142,0.926895934,0.205436849,0.125812839,3.639683934,12.91137537,0.026862599,1.104901456,0.097982432,0.157620267,0.361184329,0.069419704,0.051331644,0.710481822,2.319925315,0.093681471,2.351813487,1.360374006,0.190626286,0.388427511,0.660052522,0.663716935,0.097961627,0.36570116,1.000873017,0.693111914,0.0,0.840435944,0.167186806,0.0,0.057401473,0.833875696,0.353159369,2.046572896,0.0,0.739850629,2.107744817,0.0,2.074181326,0.724476161,0.106453744,9.309471043,0.656086319,6.756387255,0.465467349,9.586527742,0.474006708,1.131726074,3.332460292,1.52787547,0.288685815,0.0,1.020615159,0.0,0.330902606,0.729574866,0.082526432,0.541733757,5.059100909,7.761463781,0.0,5.095830387,2.363157612,0.498943582,1.068501154,0.0,0.235737518,0.0,0.0,6.263122626,0.0,12.40354215,2.553512032,0
RNA98_FPKM,0.989263673,1.071376983,0.368461237,2.913393551,5.130523318,2.406182202,0.871888274,0.722183737,0.146043326,0.08786425,0.808422389,9.496668203,0.596635086,0.14695879,0.128575607,3.453837622,0.084726241,0.653793041,1.21017886,0.0,0.209985373,2.228746066,1.140023563,0.0,0.099638059,0.343380918,0.160836254,1.133682092,1.444029847,0.298764796,0.785338672,1.080238197,5.838074322,1.093588457,0.701676475,0.643864681,0.776904947,1.88722573,5.593890947,0.527607609,0.0,1.879963386,0.422463244,0.254828797,1.145265051,0.469990846,0.0,0.0,0.148491892,1.433084691,0.317824751,0.210540009,0.151623134,0.0,1.42072758,0.642135721,0.119155775,4.213025769,0.996380594,0.0,0.786099088,0.025522044,0.252631997,0.677297987,0.084367536,0.0,0.740253042,3.444190009,0.048794348,3.675228934,2.89615877,0.662046907,0.566585228,1.650319825,0.345725397,0.080188664,0.285768813,0.514768083,0.98286157,0.119027666,0.612887888,0.348384823,0.0,0.0,1.269700288,0.294343281,1.714998368,0.159166229,1.079112557,0.878352039,0.059027286,0.960366838,1.132250675,0.13863008,8.948651843,0.227830929,8.394572152,13.481431,11.04490274,0.740803416,0.0,1.041512816,2.17339544,0.616550011,0.0,2.126422,0.013883935,0.068953674,1.520136829,0.140687564,0.205227723,4.266617155,7.824978489,1.324974195,2.20129562,2.833576486,0.519850745,0.556637204,0.267484723,0.409359324,0.0,0.0,4.761464787,0.0,9.299394986,2.176559551,1
R_JS001_FPKM,1.745114483,3.502067433,2.12205907,3.990724369,12.00395974,5.473901516,3.137693789,2.93724524,0.477379657,0.451331923,1.321266821,9.338450201,1.114479815,0.294112318,0.345232963,3.699589834,0.23737099,1.587583897,0.941873859,0.433460069,0.588348602,2.693738949,1.703598436,0.077444238,0.713443192,0.497069746,1.126599725,0.941178908,7.080266766,0.83702634,1.034680636,1.579076449,8.842803813,3.177485573,1.146803772,1.052317516,2.358052848,3.814214959,7.183303865,0.792390187,1.221171689,4.389487607,0.538018012,1.427868462,2.13920909,1.755831407,0.266944491,0.0580711,0.046243405,4.974754627,0.296746907,0.639028585,0.121368819,0.710374539,1.720762431,1.749152907,0.278209745,4.328206345,14.88901669,0.052264132,1.46832244,0.381389609,0.460086076,0.28114521,0.168846868,0.349642803,0.967881935,4.571001736,0.106331137,4.093431725,3.970855342,0.370961175,1.285066913,0.834838586,0.968672491,0.11573876,0.177877926,0.641006189,2.154286181,0.111161489,2.534873861,0.162741213,0.0,0.0,0.249655438,0.436597248,4.083559761,0.0,5.998942459,2.768603873,0.082686103,0.448338098,5.639943306,0.250313157,16.88248449,0.709247581,20.98752271,0.603849985,8.559337195,1.153076613,0.825882498,3.89097134,3.945236921,0.224712501,0.0,1.985928483,0.162083877,0.257602947,2.129585577,0.175188415,0.862515625,5.391258376,6.090025879,2.227554495,2.297641973,1.171359363,1.294734811,1.299788358,0.499645984,0.917591433,0.0,0.142119044,10.04672668,0.092200352,9.331453499,4.291348297,1
R_JS002_FPKM,1.243202409,1.038699731,1.547929388,4.142556016,9.982523378,3.588730191,1.900901225,2.710217095,0.471948451,0.141977507,0.587823986,8.768228832,0.867656363,0.122122724,0.223329993,2.441789294,0.821379537,0.676087833,0.738713481,0.899991382,0.624302455,1.609910263,1.473707029,0.0,0.643985764,0.443851924,0.311880958,0.732736347,6.183113329,1.158573303,0.480376996,1.274894827,6.37319614,2.866479195,0.453502578,1.768616121,1.380804818,3.163668361,4.067202068,0.949264139,0.16906961,1.755102546,0.218430782,1.152847589,1.776479064,1.31632691,0.0,0.401752946,0.0,4.998034093,0.308092413,1.020579658,0.111995419,1.106096279,1.556680318,1.245061858,0.415868701,1.769944851,13.12103142,0.0,0.816539766,0.313404662,0.171445594,0.583661928,0.077901291,0.241955667,2.774950627,2.811770987,0.052563661,4.205217918,2.907251626,1.069735752,0.41850441,1.86661538,0.446918787,0.141348939,0.43094016,1.245469832,1.36767979,0.130781672,0.28295693,0.0,0.0,0.0,0.604694457,0.55671968,2.376598242,0.0,3.254759251,3.157787183,0.0,0.155218124,3.658872484,0.035842733,21.28383446,1.325236836,19.71360292,0.396992797,8.35347474,0.877760683,1.71477648,2.243937184,2.967631712,0.145780612,0.0,0.589055651,0.116656297,0.579366031,1.161142739,0.065671785,0.431093674,7.299495287,7.248870644,0.685078363,2.887223142,1.050764409,1.007990348,0.359863249,0.432221458,0.105859526,0.045153132,0.688188408,8.66230057,0.095725442,6.726117532,7.190085317,1
R_JS003_FPKM,2.008017421,2.150776288,1.084909191,7.174484349,9.237094332,2.675289313,1.783009436,2.319716767,0.117274051,0.493908022,1.217173599,7.585558933,0.479103121,0.320323356,0.1484229,1.90180517,0.408249681,0.630001742,0.809806457,0.248541521,0.53958421,2.842547918,1.464718008,0.199675969,0.373394465,0.22058474,0.90410282,0.910381971,5.073221353,0.599806978,0.596853267,0.829726685,8.154769777,2.780904482,1.267803062,1.034057786,2.495445495,3.232188947,4.772610205,1.288197617,0.420001161,6.206370292,0.450265718,1.023200139,1.066812213,0.880583962,0.0,0.049925371,0.198743793,3.235197908,0.510432033,0.380407892,0.104369918,0.305459427,1.167592739,0.601602252,0.172234427,1.353238413,8.801225072,0.0,0.586166821,0.225433474,0.284011941,0.755391117,0.077426124,0.214745708,0.951087324,2.183432445,0.052243044,3.672666377,4.255411201,0.265828076,0.974925401,1.822192855,0.943923601,0.081956643,0.15302174,0.275573725,1.264397188,0.10513586,0.0,0.139913234,0.0,0.0,0.214648481,0.368443648,1.87343232,0.0,2.805969899,1.983735593,0.0,0.385688529,7.57680181,0.23748512,18.85117287,0.243933601,13.6492385,0.649018714,7.736979986,0.693991821,0.473552484,0.836273571,5.014539755,0.507164139,0.0,0.85373689,0.033449566,0.609060404,1.498152855,0.163186857,0.41201983,6.85236226,6.074127127,0.638325837,1.819634949,1.454759474,2.08718812,0.893968952,0.322161765,0.394495994,0.028045164,0.0,15.4357785,0.0,5.123473508,2.621767497,1
