,IGHV3-21,IGHV1-18,IGKV6D-21,IGHV1-2,IGHV1-3,IGHV3-7,IGKV1-16,IGKV1-12,IGKV1D-42,IGLV4-60,IGHV4-4,IGHV3-64D,IGKV2D-29,IGLV4-3,IGLV9-49,IGLV1-50,IGLV10-54,IGLV1-47,IGLV7-46,IGKV3D-20,IGKV3-15,IGHV1-24,IGLV2-8,IGKV1D-16,IGKV3-7,IGKV3-11,IGKV3D-15,IGKV2-30,IGKV2-40,IGHV2-26,IGHV4-28,IGHV3-33,IGHV4-34,IGHV3-35,IGHV3-38,IGHV4-39,IGKV2D-26,IGKV6D-41,IGKV1-33,IGHV3-74,IGKV1-37,IGKV1D-13,IGHV7-81,IGHV3-66,IGKV1D-39,IGKV3OR2-268,IGLV1-40,IGHV4-31,IGKV2D-30,IGKV2D-24,IGHV1OR15-9,IGHV5-10-1,IGHV3-64,IGLV1-36,IGLV3-25,IGLV3-27,IGKV6-21,IGKV3-20,IGKV1-17,IGHV1-69D,IGKV1-6,AC135068.3,IGHV7-4-1,IGLV11-55,IGHV1OR21-1,IGKV1-9,IGKV1-39,IGHV3OR16-10,AC135068.9,IGLV1-51,IGLV5-48,IGLV6-57,IGLV5-52,IGHV8-51-1,IGHV1-69,IGHV4-61,IGHV3-73,IGHV2-70D,IGKV3D-7,IGHV3OR16-9,IGHV3OR16-12,IGHV3-72,IGLV3-9,IGKV1-8,IGHV2-70,IGKV1D-17,IGKV1D-37,IGHV3-15,IGHV3-13,IGHV3-11,IGHV3-20,IGHV3-16,IGHV3-23,IGHV3OR16-13,IGLV4-69,IGKV3D-11,IGLV8-61,IGKV2D-40,IGKV1OR2-108,IGLV3-22,IGHV3-43,IGLV3-16,IGLV2-11,IGLV3-10,IGLV2-14,IGLV3-12,IGLV2-18,IGLV3-21,IGLV3-19,IGLV2-23,IGKV4-1,IGKV5-2,IGHV3OR16-8,IGHV3OR15-7,IGHV3-30,IGHV1-69-2,IGKV1D-12,IGHV2OR16-5,IGKV2D-28,IGLV3-32,IGLV2-33,IGLV5-37,IGLV7-43,IGLV1-44,IGLV5-45,IGKV2-24,IGKV1-5,IGKV2-28,IGHV4-59,IGHV4OR15-8,IGHV1-58,IGHV3-49,IGHV3-48,IGHV3-53,IGHV5-51,IGHV1-45,IGHV1-46,IGKV1D-8,IGKV1-27,IGLV3-1,IGKV1D-33,IGKV1D-43,IGHV2-5,IGHV1OR15-1,IGHV6-1
RNA48_FPKM,0.0,1.602616957,0.0,0.0,0.0,0.0,0.0,2.01781197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.049478622,0.0,0.0,0.0,0.0,0.0,2.510860783,0.0,179.5430447,0.0,0.0,0.0,0.0,0.0,8.469841319,0.0,0.0,0.0,0.0,0.0,0.0,2.275040125,0.0,0.0,0.0,0.0,0.0,8.349587414,5.006270115,1.793810954,0.0,1.478645182,0.0,0.0,0.0,0.0,0.0,7.300810584,0.0,0.0,1.642682381,8.11201176,0.0,0.0,0.0,6.356427125,0.0,0.0,0.0,14.67523815,0.0,0.0,11.26113796,0.0,3.722792932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.550312356,0.0,0.0,0.620465489,0.0,0.0,6.32839818,0.0,0.0,119.6539571,0.0,3.659117476,28.44728591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.15692843,10.6643759,0.0,3.031898083,4.647730876,0.727172369,10.17788895,0.0,0.0,0.0,3.218454782,0.0,4.919683682,0.0,4.472143686,0.0,0.0,0.0,0.0,0.625337095,0.0,2.059202985,5.901212157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733749807,2.866810439,0.0,3.476576468,13.23686994,0.0
RNA482_FPKM,6.008164875,9.361800873,0.54137678,4.60232417,2.989984548,3.776488611,1.562131599,0.185385842,0.0,0.203822003,2.301248905,2.9274911,1.159973222,0.0,1.624307377,0.0,0.721651088,5.622191204,3.642771428,1.824676978,3.006071119,0.897962631,14.56293458,1.562131599,0.0,3.577721938,4.287237565,0.946314465,0.0,1.356173699,0.0,5.480482118,2.767969809,0.0,0.0,1.563156982,0.0,0.0,0.627363476,3.520968853,0.0,1.177975038,0.0,0.172795234,7.067272503,0.0,4.715403388,0.0,0.560564818,1.892628929,0.0,1.440209133,0.0,0.375673125,1.1655753,0.978945998,0.0,1.660854293,1.366936982,1.616403205,0.0,0.0,0.0,0.0,0.0,1.263330512,1.11286084,0.0,0.0,8.728771598,0.0,1.672764148,0.0,0.0,1.254131503,0.0,0.337847913,0.0,0.0,0.0,0.0,1.097271967,0.960777905,0.927293068,1.030901232,0.0,0.209018598,2.364769699,1.030043289,2.496921557,0.889307569,0.0,4.271725958,0.0,1.937902757,5.984897435,4.813895517,0.229253941,0.0,0.0,0.340183267,0.0,6.827876086,4.444361455,19.09621074,6.427617472,1.608952982,2.20711534,5.87386805,7.646092346,13.44578162,0.180842071,0.0,0.0,1.541396096,0.0,0.994778009,0.0,4.9419882,0.0,0.0,0.0,1.342083582,4.109569976,0.0,1.514066011,2.358698236,1.514066011,0.745581093,0.0,0.0,0.168071902,0.68351638,1.163470608,0.360096434,0.0,0.225403875,0.552957071,0.966132569,6.862187021,0.7728871,0.0,1.562131599,6.691466836,2.134373061
RNA483_FPKM,6.035074965,8.439147323,1.952312851,2.712597684,4.042867513,3.249623956,1.232220724,0.501493384,0.0,0.183788551,28.5626179,3.769991063,1.615933192,0.0,0.81348783,0.0,0.464687881,5.885574014,48.0468966,1.196204246,4.064674839,1.457037335,12.22680553,0.88020244,0.0,1.527659043,2.352421382,0.511780428,0.0,0.349246486,0.156544601,5.712204361,2.994359835,0.0,0.0,0.939407007,0.0,0.0,0.377032673,1.020174352,0.0,2.65449554,0.164275199,0.0,8.494480266,0.190089873,5.395170165,0.155447326,0.84232031,0.511780428,0.0,10.38669844,0.0,1.52377187,2.451470703,0.0,0.491611741,2.162568529,0.0,3.399849881,1.40081813,0.0,0.165501133,0.0,0.0,0.0,1.671793469,0.0,0.0,5.815850161,0.0,5.277953922,0.175544738,0.0,0.646080259,0.728044907,1.218102721,0.0,0.0,0.0,0.0,0.449616922,1.154687395,0.334328923,1.486901925,0.250118254,0.565423135,1.522594509,0.154724315,1.266051469,1.442993602,0.0,12.7843096,0.565423135,4.129009125,1.648568695,8.839864767,0.309929141,0.0,0.0,0.0,0.345617951,4.990451615,3.309621439,14.56586822,0.747710862,0.72529991,2.431677337,6.17744607,22.26833946,11.25489338,0.0,0.0,0.0,0.463095979,0.0,1.434800241,0.0,2.938336327,0.0,0.0,0.0,3.629450132,7.409101504,0.0,0.682525812,4.752803637,0.682525812,0.403220943,0.0,0.0,0.303104581,0.154007999,0.466173497,0.973775556,0.0,0.609538898,0.0,1.567650117,4.8483648,0.870908116,0.250118254,1.408229866,4.712530787,2.244720162
RNA484_FPKM,14.70845338,17.46010515,0.339856625,16.83367327,9.149641612,18.74919058,2.390235023,1.396998591,0.0,6.143706511,5.500053805,9.64761019,2.283593768,0.0,1.529354815,0.0,4.562195469,29.20089048,11.01198586,8.277773296,5.660688861,2.536521164,14.38422791,1.103185395,0.0,6.028120196,9.477549991,3.029516816,0.11102345,2.918663723,0.0,10.64296509,1.563765298,0.0,0.0,3.107089219,0.0,0.0,1.67352912,9.116908747,0.0,0.184842234,0.0,2.441475875,24.39936923,0.198573371,14.34430023,2.273386726,5.454483739,1.782068716,0.0,12.20517569,0.967526866,0.530539541,17.55825882,2.027871297,0.513551822,10.94653979,2.574099256,6.256752206,1.646068735,0.0,7.952814119,0.182416483,0.0,5.437706007,4.540245421,0.0,0.0,37.341358,0.188348726,10.63203908,0.0,0.0,1.012145824,0.760401312,6.83873967,0.0,0.180991354,0.0,0.0,2.817595131,1.507606939,0.873124119,4.270991503,0.0,0.590657336,19.08502213,2.747701299,8.522436609,1.507243661,0.490593035,34.75067829,0.393771558,12.27475751,7.043987828,12.25512733,0.215840621,0.0,0.339856625,0.160139815,1.083127479,33.88194686,3.274901147,46.50721925,0.780906516,7.006880535,2.424442322,15.48575648,14.53714038,38.49706665,0.340689607,0.0,0.0,13.38429122,0.0,4.870667594,0.0,14.55376939,0.0,0.0,0.0,4.874073656,23.21681419,0.0,1.247448101,16.59146509,4.098758046,4.63337866,0.0,0.0,0.633263598,1.126168424,0.852022346,1.864652388,0.0,0.742755358,0.0,1.455511621,9.604548936,3.911687482,0.261280752,6.067519674,15.35729777,8.038632857
RNA488_FPKM,6.889481373,4.229538057,0.706617918,0.519754168,5.304776132,4.368951358,0.382376933,0.544566553,0.0,2.195638613,1.732738459,2.251618067,0.928975282,0.358656279,0.529920509,0.0,0.403640682,5.680894498,1.689045967,3.409827225,3.269465781,0.351675135,10.48189464,0.955756531,0.0,2.396146494,3.10193532,1.111654382,0.0,0.568864799,0.0,5.86759114,2.167726045,0.0,0.0,1.870167477,0.0,0.0,0.614086698,1.477155738,0.0,1.729475259,0.0,0.0,8.455357656,0.412967087,10.65187131,0.33770673,1.28054291,0.0,0.0,1.762321799,0.0,0.183891197,5.894539613,3.449775582,0.0,2.709569766,0.0,1.933871479,0.950726234,0.0,3.594785759,0.0,0.0,0.353394818,2.178619141,0.0,0.0,15.04528151,0.0,7.164112695,0.571866724,0.0,0.526061865,0.0,0.9920943,0.0,0.0,0.0,0.0,0.390549633,0.940445139,1.08930957,2.422040274,0.814934603,0.204728726,3.472249692,0.840176672,3.513406688,1.741089006,0.0,9.36644652,0.204728726,5.690676136,2.603822402,6.108530873,0.0,0.0,0.0,0.0,1.126091452,11.01895216,0.945748609,22.28763676,0.203003484,2.362644191,4.320931929,12.64930133,5.901348586,13.8331912,0.0,0.0,0.0,2.011810715,0.0,1.752783551,0.0,3.190776428,0.0,0.0,0.0,1.689045967,8.664464447,0.182038389,0.0,5.161032462,1.111654382,1.021847372,0.0,0.0,0.164622415,0.836286965,0.25313219,1.057427339,0.0,0.110334718,0.270671312,0.378372986,5.446371388,1.134935102,0.0,4.396405723,2.865605286,1.915231754
RNA49_FPKM,12.45661835,12.35812485,0.0,3.124453561,8.246081916,6.564954183,0.574433939,0.545567912,0.0,0.79976438,6.596047056,3.075810498,1.96467973,0.179599693,3.185567567,0.0,0.202175074,8.714491457,4.324131212,7.156907147,6.877978117,1.937339174,7.140339218,0.0,0.0,4.985472505,3.107369845,2.041657437,0.231241777,1.329791954,0.0,3.862623008,3.438189528,0.0,0.0,2.214126478,0.0,0.0,1.742943992,3.945961779,0.0,0.384992959,0.0,0.0,16.17078089,0.620388654,6.758112095,0.0,3.115236604,2.598416486,0.0,5.649462352,0.0,0.0,10.47650021,6.527949382,0.356545204,11.9432912,1.148867879,3.522273692,0.952351005,0.0,0.0,0.0,0.0,1.946812715,5.092374017,0.0,0.205038743,15.81643263,0.0,6.971775969,0.190972761,0.0,0.351352798,0.158377848,2.815831713,0.0,0.0,0.0,0.0,0.293427066,2.041222892,1.636703737,4.65025284,0.0,1.025193716,5.797289687,1.009935019,6.274181081,0.523219347,0.0,11.7287759,1.230232459,7.082786758,3.912543227,9.616111307,0.786724743,0.0,0.0,0.0,0.0,7.781112511,1.136837849,35.29132122,6.709714159,0.0,11.42255657,15.35972931,9.660747326,20.31566508,0.354797433,0.0,0.0,2.519167299,0.0,2.341307484,0.0,5.774143529,0.0,0.0,0.0,6.392303681,4.959913414,0.0,1.670277147,7.075064007,3.340761884,3.070774069,0.0,0.0,0.4946151,0.837716162,0.380273256,3.354331247,0.0,0.55250898,0.0,1.515783798,15.09506266,2.747570072,0.0,7.085113614,21.53044414,6.976648133
RNA499_FPKM,10.84280509,16.40515925,1.49500767,14.48006474,7.15957412,10.84280509,1.617614119,1.536326977,0.0,0.422277719,1.649708149,0.0,3.057290685,0.379316462,4.111271092,0.0,0.320299854,13.89696205,9.330790776,5.152737109,5.706567215,5.950930773,23.80214446,1.213210589,0.0,5.849408198,12.15977455,1.959801721,0.122156807,3.410463084,0.0,2.305469528,4.394950094,0.0,0.0,4.316175084,0.979998025,0.0,1.515654022,7.291793436,0.0,1.016487313,0.0,1.073989702,29.67868826,1.528753611,17.27725888,0.0,4.64398585,3.527643098,0.0,0.0,0.0,0.388968281,11.66617706,0.0,0.376513631,8.025388047,1.011109073,0.929925133,3.419437987,0.0,7.985460744,0.0,0.0,4.858774927,5.37714442,0.0,0.866088013,23.38188552,0.0,9.743597491,0.0,0.0,1.113091269,1.672478493,3.673033189,0.0,0.0,0.0,0.0,0.929632835,4.642306897,0.960299572,4.696954963,0.0,1.948805377,7.695697376,1.777494584,10.18027637,1.841741376,0.0,21.23136075,0.433044006,5.290151887,4.131473898,1.107714016,0.593477065,0.0,0.0,0.0,0.595674533,12.61151354,5.002210921,24.90731511,0.0,6.664393863,8.887598815,14.79998248,21.7727647,36.36967983,0.0,0.0,0.0,2.837392747,0.0,4.326456883,0.0,13.50096426,0.0,0.0,0.0,3.375029701,20.45855904,0.0,1.567841377,8.189242706,2.939799746,4.632258613,0.0,0.369238005,1.044632352,1.946279704,1.338568601,1.49136131,0.0,1.633666778,0.0,3.60152044,8.257852714,6.002633266,0.718419605,13.74992051,13.64099355,5.156875854
RNA50_FPKM,8.9836134,7.791154234,2.361170209,0.0,7.522884795,10.71125264,1.768731551,2.799817362,0.0,1.026084079,0.890749249,0.0,1.910230075,0.0,1.998017655,0.0,0.31122031,8.943783833,2.89435665,3.839558402,4.87409564,0.722963721,28.01952888,1.572159203,0.333952123,4.92733809,5.440278467,6.095343628,0.118697041,0.390049068,0.0,12.41003134,0.371521737,0.0,0.0,1.922798167,0.0,0.0,0.841750961,2.024926163,0.0,2.766018518,0.0,0.34802973,13.63268555,1.697931939,7.666016925,0.694247872,8.839269178,0.761892537,0.0,0.0,0.0,0.0,5.86488058,0.985258453,0.548851581,13.1860479,1.768731551,0.0,2.541364777,0.0,11.27247335,0.974914532,0.0,1.452997992,5.412940385,0.0,0.0,10.12148614,0.0,9.680473025,1.372166574,0.0,0.0,0.32518314,0.679949861,0.0,0.773797108,0.0,0.0,1.003898478,1.93365351,1.306661135,1.037548706,2.373790798,0.0,9.689693819,0.0,8.638196203,0.35809324,0.0,17.54022715,1.262738765,15.24760494,5.019492388,3.588815814,0.807532813,0.0,0.0,0.0,0.57878894,9.657384405,0.0,41.39414603,0.625937477,1.619281141,6.293437566,7.684973864,17.90606281,34.93456688,0.0,0.0,0.0,5.343292269,0.0,3.804488948,0.0,11.00556627,0.0,0.0,0.0,5.981711605,6.044819698,0.0,0.761892537,11.03138222,4.571558555,2.551225666,0.0,0.0,0.67685214,1.375639303,1.82140624,0.0,0.0,1.020733628,0.0,2.333545204,7.466179633,1.652953802,0.0,7.074926202,7.155220141,6.623196269
RNA500_FPKM,9.279844196,6.488346348,0.191278175,1.125835891,7.725222268,12.73717786,1.035028553,1.179581826,0.0,0.0,1.876270171,0.0,0.782437629,0.388251978,2.104248007,0.386334684,1.529905979,13.072533,9.145289254,5.450615016,4.071458299,2.665237666,13.77196421,0.413930019,0.0,6.985854022,8.891253441,1.003181521,0.0,0.410670728,0.184077114,8.713769567,1.760429719,0.0,0.0,1.472797915,0.0,0.0,0.554165429,5.464954588,0.0,0.832468137,0.0,0.0,10.82085825,0.0,11.91903529,2.010835128,3.763484933,1.805568942,0.0,0.0,0.181514556,0.0,5.147500304,1.86782994,0.192691561,6.259391139,0.620895029,3.997856499,1.441332474,0.0,5.449814331,0.0,0.0,1.339135306,3.145422683,0.0,0.221622588,18.50472564,0.0,5.319595869,0.619256783,0.0,0.379770746,0.342375377,1.074310221,0.0,0.0,0.0,0.0,2.114711145,2.206464007,0.0,2.404015181,0.0,0.88670827,5.729419807,2.001482406,5.789544982,2.639548628,0.0,21.00961948,0.0,7.096014373,18.32704613,0.377936104,0.364438386,0.664867764,0.0,0.180259847,0.0,9.780250577,3.481965972,13.42973558,0.659264946,3.837448978,2.46939626,12.86749964,9.975125321,21.08761491,0.0,0.0,0.0,5.264636044,0.0,3.585204856,0.0,5.349906957,0.0,0.0,0.0,2.438823723,15.74904458,0.197059883,1.003181521,3.235623674,2.006165798,1.264523462,0.0,0.0,0.534620321,12.85930382,0.822195388,1.14505748,0.0,0.836192886,0.0,1.638584068,5.11126354,2.253078265,0.588360939,5.381700764,21.27838348,4.147835649
RNA504_FPKM,13.54166404,14.97517929,0.0,0.854909029,8.22324002,11.60715358,0.62870819,0.597114814,0.0,4.705268331,4.274638772,0.0,1.471288715,0.491470474,0.484260638,0.0,2.102296836,15.57220174,16.87355993,2.937487491,2.957425189,2.987748666,31.72002982,0.733544532,0.0,3.941001714,4.901411191,3.14862744,0.189848833,2.287316631,0.186393487,6.065809436,2.079598748,0.0,0.0,2.143662897,0.0,0.0,0.729420073,5.803431468,0.199038271,0.526762237,0.0,0.0,21.59683637,0.339558198,8.175422702,0.185086991,5.214694179,1.117216146,0.0,0.0,0.183798682,0.0,4.0654544,1.260855263,0.097606249,5.446623925,1.257519667,7.51753358,0.2084664,0.0,9.755186177,0.0,0.0,2.614988356,4.478704442,0.0,0.112261012,7.942689721,0.0,2.693158268,0.209016443,0.0,2.019027911,0.433397377,3.263220372,0.0,0.0,0.0,0.0,0.695906178,2.491860021,0.497644726,2.102296836,0.0,0.448822844,7.614180869,2.026668922,4.85728317,0.572654689,0.0,28.24173561,0.112261012,8.886687928,3.657860144,3.157444284,0.246016248,0.336672434,0.096890311,0.45636544,0.617277132,13.56707344,4.355180625,34.48783279,0.556355621,1.942763297,1.776628302,11.55782265,11.83617711,24.8861828,0.0,0.0,0.0,2.113820722,0.0,2.989539979,0.0,11.39824089,0.0,0.0,0.0,1.440414717,8.227684301,0.0,0.710973931,1.787001632,2.742385225,1.76054068,0.0,0.095720138,0.631616932,2.108927619,0.41620262,1.545797313,0.0,0.665212667,0.0,0.93323839,9.355583523,3.733055766,0.297809143,9.536182203,9.089381503,4.29523944
RNA505_FPKM,12.81797081,14.43169416,0.594562294,12.63441599,5.540519966,27.14394891,1.715458032,1.832984761,0.0,2.015270539,0.583155823,0.0,0.0,0.0,2.378057445,0.0,0.339631255,20.51271737,10.94763942,3.825063887,4.401197756,1.972102957,29.31777503,0.857625288,0.0,3.10153437,6.754492234,2.909731007,0.0,4.042158138,0.190787762,11.84793571,1.62110784,0.0,0.0,9.154491333,0.62352815,0.436903448,1.262916593,5.109096596,0.0,4.742654864,0.0,0.949103414,19.40150446,0.0,18.72026544,3.030108112,3.488534357,1.870584449,0.0,0.0,0.376081623,0.0,7.038891907,1.290058241,0.199716254,6.281719363,0.428812644,4.338779146,1.919810355,0.0,9.879764171,0.0,0.0,4.161744327,4.684031681,0.0,0.0,20.00318564,0.878542978,8.036681367,0.213944061,0.0,1.573891107,0.0,1.112933539,0.0,0.0,0.0,0.0,2.847865659,1.934097862,2.44378265,3.849081204,1.06646304,0.459181811,5.93540628,2.261919755,5.483662884,1.757898639,0.0,39.96460712,1.148065603,8.318357181,5.659206634,9.593394195,0.629296829,0.459181811,0.0,0.560313314,0.631625918,14.79248651,4.243635159,26.81661422,0.683078591,2.208540369,2.154296133,13.54498751,9.364926557,53.48408682,0.198737252,0.0,0.0,8.274705427,0.0,3.27709292,0.0,19.97506353,0.0,0.0,0.216804275,4.631787607,26.20825775,0.0,0.62352815,17.82592602,4.572405715,2.292515339,0.0,0.0,0.738456398,1.313329484,0.567744937,2.372257304,0.0,0.618728485,0.607083069,2.970667782,4.073036761,4.243737801,0.304682668,9.649425497,8.72534301,4.296959588
RNA51_FPKM,10.93143781,4.377337289,1.880617769,11.06723262,6.923659399,8.148879372,1.356639454,0.644128025,0.0,0.236138821,0.0,0.0,1.831403402,0.0,2.089620833,0.0,0.0,4.829662887,1.331973282,1.344288002,3.48041931,0.623754145,9.091911524,1.808704799,0.0,11.991118,2.589736417,1.533867079,0.13655312,0.448725739,0.0,6.147014407,2.350342935,0.0,0.0,1.005476377,0.0,0.0,0.847320341,5.241381039,0.0,1.363855621,0.0,0.200192631,9.546543573,0.0,14.06892845,0.0,5.625406959,1.314896702,0.0,0.0,0.0,0.0,14.39392349,0.906751212,0.0,7.691726674,0.452287054,0.207986018,0.674639352,0.242159358,5.314809691,0.0,0.0,1.880617769,4.93887637,0.0,0.242159358,18.2352661,0.0,4.357918796,2.480573018,0.0,0.207481197,0.0,0.782254478,0.787661767,0.0,0.0,0.0,0.6929861,3.707830459,0.644128025,0.238777244,2.088379463,0.0,2.933598126,1.391181769,1.445434279,0.617742057,0.0,11.47426206,0.484318716,3.263438731,4.042135785,4.541523048,0.796288375,0.0,0.0,0.0,0.0,18.80211493,2.237316546,31.67684114,0.0,3.725833319,5.820628123,9.747964553,5.107332582,18.10944558,0.628340573,0.0,0.0,3.370912022,0.0,3.22506773,0.0,5.478437802,0.0,0.0,0.0,3.329824366,7.686296324,0.0,0.0,5.462048814,2.410608138,1.726575597,0.0,0.0,0.583970282,1.187059522,0.0,0.833768798,0.0,0.391393823,0.0,1.789765482,7.730378567,1.566099644,0.0,2.487135381,21.30551267,3.500874895
RNA511_FPKM,13.69434033,7.181118635,0.399939794,1.176801265,11.456847,24.97935488,1.730956359,1.23298022,0.0,0.753154643,0.784534177,0.0,2.103041886,0.0,3.332791633,0.134589558,0.989958484,19.558819,6.51452038,5.881141323,6.907975668,2.520586439,29.31829714,0.576942188,0.0,3.338147817,10.4641289,3.914456644,0.0,2.719057812,0.0,20.99978917,0.817876879,0.0,0.0,4.105344237,0.0,0.146923911,2.007961118,7.616602716,0.410993407,6.960393321,0.0,0.766161011,21.46145196,1.246195125,17.41536531,0.127356942,5.383369174,1.258272122,0.0,0.0,0.379525234,0.0,20.08760153,3.32637977,0.0,7.905979625,3.173376725,3.847192032,1.865290196,0.0,10.44354182,0.0,0.0,5.199097368,6.986641368,0.0,0.154415782,14.99745118,0.0,14.36455939,0.575419913,0.0,0.926358065,0.238657779,3.743031341,0.0,0.0,0.0,0.0,2.210411751,3.902993648,0.274036696,0.456914458,0.0,1.390159002,9.981416909,1.648395987,7.262124245,1.576630129,0.0,24.6113543,0.308970552,8.458356498,3.929665092,3.424204225,0.423357113,0.0,0.0,0.251305541,0.283289883,14.58502127,16.27138228,25.36290472,0.153114525,1.634178937,9.147685748,9.111365432,14.77132357,26.45105056,0.133599929,0.0,0.0,7.337336079,0.0,3.52709958,0.0,9.630915856,0.0,0.0,0.0,7.08097271,24.86832601,0.13730169,0.838848081,7.891548522,3.774690564,1.982632712,0.0,0.131663698,0.372609057,1.388295532,1.6232827,1.994821657,0.0,0.582686294,0.10207635,1.570009607,6.575647961,3.711048558,0.307472511,8.366116005,10.19422137,3.810110663
RNA516_FPKM,9.307139122,10.71793836,2.11056675,12.79632137,0.0,4.37986352,0.415288266,0.788634867,0.0,0.216821774,0.0,4.668195091,2.242092338,0.194762983,3.645416026,0.193801191,0.438375247,15.61716345,40.35652245,4.232227671,3.195668942,3.245732823,9.714099295,2.076011424,0.0,2.20209643,12.28588477,2.01213415,0.0,1.647646598,0.0,8.010962178,0.588467987,0.0,0.0,0.738533358,0.0,0.0,0.444584528,4.946270574,0.0,1.878305415,0.0,2.389038672,9.808808227,0.224255664,29.49908652,2.200070166,5.363869642,0.402510165,0.0,5.741745618,0.0,0.0,1.858533779,2.289712999,0.193323848,3.727437886,0.0,4.391366987,0.825991255,0.0,0.0,0.41201828,0.0,0.767424638,1.774479488,0.0,0.222349808,12.30519509,0.0,10.00343961,0.0,0.0,0.952345047,1.373639724,1.077472864,0.0,0.0,0.0,0.0,5.196068727,2.893701063,0.591425112,1.753500989,1.179987507,0.0,4.489129391,2.00749256,4.313401747,0.0,0.0,20.88930071,0.222349808,11.6114806,6.008991847,9.098070955,0.974772289,0.0,0.0,0.180851342,1.834396977,16.08668752,4.930212863,22.64345121,0.0,1.0691176,7.429973774,10.40737491,20.00856059,34.56821735,0.384752364,0.0,0.0,6.736568044,0.0,2.749648283,0.0,4.247676719,0.0,0.0,0.0,14.06356946,17.64335244,0.0,0.0,9.587589409,0.0,1.109623983,0.0,0.568568103,0.0,0.363377233,0.412236768,0.191437762,0.0,0.119831271,0.0,0.410939698,6.11207333,1.540704814,0.0,4.359452029,18.00619129,3.781842498
RNA519_FPKM,2.15010742,2.050076538,0.205415184,1.20939767,3.191794285,2.541052248,0.222261402,0.633470066,0.0,0.0,1.814004591,0.476221745,0.480303646,0.0,0.205415184,0.207443976,0.0,1.652150134,0.873279356,2.077631889,1.140992824,0.0,2.601257657,0.222261402,0.0,1.500851118,2.334712602,0.646464324,0.0,0.441223822,0.395544179,2.925194299,2.311365476,0.0,0.0,0.0,0.0,0.0,0.0,1.145528287,0.0,0.89418232,0.0,0.196755996,3.800172922,0.0,5.162874996,0.392771673,1.276756527,0.0,0.0,1.64006123,0.0,0.0,1.10586148,1.114661438,0.0,2.521594141,0.0,0.6134333,0.663476543,0.0,2.299866146,0.0,0.0,0.616432974,0.422377578,0.0,0.0,3.02504867,0.0,1.428665236,0.0,0.0,0.408024942,0.183839847,0.384682554,0.0,0.0,0.0,0.0,0.340704171,0.9115561,0.422377578,1.408711811,0.315989241,0.238002295,5.385555756,0.586328107,2.132426335,0.0,0.0,7.198906897,0.0,0.802416592,1.514470956,1.218161421,0.0,0.0,0.0,0.0,0.0,3.572162547,2.200343928,16.93598471,0.472208641,0.458055248,0.698052097,2.452377163,2.34411142,19.5288611,0.0,0.0,0.0,2.535156535,0.0,0.679571661,0.0,2.274887884,0.0,0.0,0.0,0.0,3.599706126,0.0,0.0,1.737868779,0.431041734,0.169726889,0.0,0.0,0.0,0.194478727,0.588813576,0.614929479,0.0,0.128266886,0.0,0.440068786,1.689510312,0.770070207,0.0,1.778902392,6.905106729,1.012596054
RNA52_FPKM,18.94414463,15.28321078,0.919212056,0.0,3.489902986,4.954661072,0.0,1.259489885,0.0,0.0,5.860344868,0.0,2.05887123,0.0,0.0,0.0,0.0,0.923729068,0.0,3.801906401,7.938950091,6.098447668,0.969587958,1.823530158,0.0,0.0,0.0,2.410084325,0.50053781,0.0,0.0,7.123984101,1.566490545,0.0,0.0,3.391082026,0.0,0.0,6.212928846,1.707928363,0.0,5.666234736,0.0,1.76092614,32.83056525,0.0,2.309417412,0.0,1.586319539,0.482095962,0.0,0.0,0.0,0.0,3.297874832,0.0,0.617336175,6.109409525,2.486594939,2.591854332,3.133082563,0.0,12.00225512,0.0,0.0,2.298124418,18.26318464,0.0,0.177615245,12.40335876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.339906067,0.0,0.0,3.180166068,3.550120215,8.460030585,5.100291448,9.538365769,0.0,0.0,22.77275588,0.0,0.0,2.822505487,0.0,0.583785296,0.0,0.0,0.0,0.0,9.869179632,0.0,8.884861,0.0,0.0,0.0,5.318793149,0.748919782,19.91647815,0.153672014,0.0,0.0,5.233929244,0.0,1.351150874,0.0,4.195324649,0.0,0.0,0.0,0.0,0.536699116,0.0,0.160764568,3.651291044,1.285325575,2.025361513,0.0,0.0,0.0,1.74054505,1.64611714,0.0,0.0,2.487369903,0.0,0.0,0.0,2.952648566,0.0,2.983791514,24.31908812,2.717766729
