,IGHV3-33,IGHV3OR16-13,IGKV1-12,IGLV2-8,IGLV2-11,IGHV1-3,IGHV1OR15-1,IGHV2-70,IGKV2-40,IGLV10-54,IGHV4-34,IGHV3-7,IGLV6-57,IGKV1-33,IGKV1-39,IGKV4-1,IGLV2-18,IGHV4-31,IGKV1-16,IGLV4-60,IGKV1-6,IGKV3-20,IGKV2-28,IGHV3-72,IGHV3-13,IGKV1D-33,IGKV1D-39,IGHV1-46,IGLV7-43,IGLV3-1,IGKV2-30,IGHV3-11,IGHV1-18,IGHV3-48,IGKV3-15,IGHV6-1,IGHV2-5,IGLV3-10,IGLV3-9,IGHV3-21,IGLV2-23,IGKV2D-24,IGHV3-53,IGLV5-48,IGHV7-4-1,IGLV3-12,IGLV3-19,IGLV1-44,IGLV3-21,IGHV1-69D,IGHV2-26,IGLV1-51,IGLV1-40,IGHV5-51,IGKV3D-15,IGHV3-74,IGHV4-59,IGLV2-14,IGLV8-61,IGHV3-73,IGHV3-15,IGLV3-25,IGKV1D-12,IGKV3D-20,IGKV6D-21,IGLV4-69,IGLV4-3,IGKV3OR2-268,IGHV3-30,IGLV7-46,IGLV1-47,IGKV1-5,IGKV1D-16,IGHV3-66,IGHV4-61,IGKV2D-30,IGHV3-20,IGKV1-9,IGLV9-49,IGKV1-8,IGKV2D-28,IGKV3-11,IGHV3-23,IGLV3-27,IGHV1-69,IGKV1D-43,IGKV1-27,IGHV4-4,IGKV1D-17,IGHV1-24,IGKV2D-40,IGHV3-49,IGKV2-24,IGKV2D-29,IGHV5-10-1,IGKV1D-13,IGLV3-16,IGHV1-2,IGKV1-17,IGHV3-64,IGLV1-36,IGKV3D-11,IGLV5-52,IGHV3-43,AC135068.9,IGKV1D-37,AC135068.3,IGLV5-37,IGHV4-39,IGHV1-58,IGKV2D-26,IGLV5-45,IGKV1D-8,IGKV1OR2-108,IGHV4-28,IGHV3-64D,IGKV5-2,IGLV11-55,IGKV3D-7,IGKV1-37,Diagnosis
R_JS022_FPKM,3.651377283,0.742949482,0.219649219,4.904170583,4.152909995,3.320208714,12.38399227,0.976764123,0.0,0.610600906,2.622832429,1.829934429,3.962897538,0.247649827,0.439298437,8.288047695,2.620470252,0.0,0.23127087,0.482985575,0.0,7.4316161,0.672464531,1.181475937,0.609909691,1.14436151,4.185488322,0.400398728,2.952086651,5.931194506,0.0,6.654307014,3.198737663,0.607086035,2.571387693,3.581501735,3.006754922,0.686547558,1.327616109,3.456565628,3.657380032,0.0,0.306201012,0.0,2.174856203,0.0,7.653119498,5.991018548,1.307096021,1.276424909,0.0,5.843689009,3.866691914,1.705979062,3.09106579,3.276703859,1.236426316,13.04935688,0.0,0.200046657,2.600808605,3.681323239,2.356582732,2.161151871,1.068924813,4.59051352,0.433848084,0.49954508,2.840051167,2.952086651,3.437107693,1.479082339,0.462541741,0.0,0.0,1.770763077,0.0,2.137633725,1.71015016,0.0,3.113639082,4.906696849,7.690574065,0.231884321,0.21218541,0.164324039,0.686547558,2.096623965,0.657296158,0.0,0.271491891,0.199135282,0.0,0.37465881,0.426440922,0.930004138,0.0,4.822383351,0.0,0.0,0.0,1.378448258,0.0,0.0,0.0,0.247649827,0.0,0.0,1.028682938,0.0,0.0,0.0,0.0,0.0,0.0,0.990599309,0.0,0.0,0.0,0.0,1
R_JS023_FPKM,17.14966939,0.460181993,1.428635462,5.341656212,1.421492285,3.906993352,12.88557242,3.403279015,0.0,1.361264609,0.609271068,5.855841765,4.371848086,0.345196073,2.653089558,48.16153973,0.66405566,0.0,0.429746676,1.121968703,0.213853116,4.873537612,0.833047402,2.52452819,0.37777731,2.764213728,2.808323522,0.496012957,1.687732399,4.285695019,1.874464506,5.666926432,5.349081639,0.752056682,4.410441278,4.305953738,3.867942632,1.063226886,2.642893465,9.44482403,3.883296902,1.457940805,0.426809855,0.0,3.232930526,0.684574234,8.402623163,6.957287187,0.539681872,1.383447479,1.492380352,6.473038455,6.18676157,0.792410943,5.127765415,4.151188714,1.805021012,14.54787347,5.68977709,1.486903829,7.248944925,1.496307668,3.065212474,2.007832361,1.588696757,2.520118482,0.604735552,0.0,8.103659905,3.375683302,5.98709527,5.496391927,2.148733378,0.190314248,0.177820971,4.523976713,0.0,2.184560882,0.993038314,0.0,5.553889017,2.901004663,18.99011279,0.0,0.591525309,0.610692644,0.0,7.596616145,0.458098547,0.395241468,0.0,0.185112036,0.0,1.160316024,0.0,0.216128149,0.843866199,6.817507064,0.644731289,0.0,0.0,4.390574425,0.0,0.374295492,0.0,0.920363985,0.0,0.0,1.337875092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
R_JS024_FPKM,5.193899756,0.0,0.0,5.88874152,2.910133789,4.080549727,7.610012525,0.250101218,0.0,0.750418803,1.343249657,4.164859568,3.804889484,0.380465593,0.89986167,9.486947377,0.975871783,0.836787254,0.23686835,1.978929102,0.471243348,2.238612018,0.918320371,1.089065637,0.624671415,0.468776105,3.334015297,0.820305134,2.093269016,2.474826742,0.918320371,2.271706722,3.931261322,0.829039223,3.038746579,2.589198264,3.316375004,0.937552211,0.776887081,2.082429784,6.064699932,0.229580093,0.313612035,0.0,3.786768423,0.754518844,4.987866977,6.519227764,0.0,0.0,1.645239104,8.516935924,5.060192439,0.873524255,4.296346915,4.728910831,1.628098123,7.796058712,2.811723467,2.049072785,1.639295961,2.356433703,0.482675127,0.8048201,0.0,2.56448038,0.0,0.767453453,2.493079535,2.55839232,6.160348769,1.683166931,0.473736699,0.0,0.0,3.626992972,0.862999866,0.218915003,0.0,0.0,3.571598218,2.969524274,6.632886328,4.037880387,0.217320961,0.0,0.937552211,1.503204074,0.0,1.960848105,0.0,0.611864939,0.0,0.895480141,0.0,0.0,0.0,0.429430389,0.473736699,0.0,0.0,1.613451205,1.417677738,0.206304692,0.0,0.0,0.0,0.0,1.896255461,0.216271102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224965417,1
R_JS025_FPKM,16.92831585,0.46981201,1.041535036,10.7446429,7.254682298,6.087139633,12.21334105,3.936973387,0.132462971,0.578953833,0.621913648,8.676592576,3.758053278,0.352359007,2.08326644,23.88677418,0.903567097,2.518288196,1.09664271,2.061376308,0.43643063,6.218354937,1.275519908,3.921449891,2.699416669,1.844812137,8.158820635,0.632871671,1.507466452,9.166058147,1.062899857,3.856333132,18.60417867,1.343459685,4.689440896,4.195478919,5.922160094,0.65121848,0.899199445,10.21914235,23.94825223,0.637860152,0.725973633,0.0,6.187417848,0.23292646,7.917227424,9.409488675,3.029976032,4.034554578,2.82894317,8.738626435,3.055702672,1.213299425,8.165358696,7.062255378,2.679985469,16.49952171,7.209649128,7.399272411,3.415007534,7.854722997,2.011369874,3.539955308,0.608228507,3.759618406,0.0,0.47383897,9.233643311,4.953162055,8.759629786,4.987044098,1.09664271,1.747583661,0.725621717,5.037496345,2.597174332,1.419008762,0.608228507,1.041535036,7.204455292,3.17263007,20.53561167,1.099551576,2.21355269,0.0,0.0,0.39770657,0.0,2.218938463,0.514921001,0.377775944,0.0,1.539753354,0.0,0.220536755,0.0,11.13428458,0.438739787,0.192394013,0.0,3.54792818,0.0,0.382128202,0.0,0.939402619,0.0,0.221716096,1.365587256,0.0,0.637860152,0.208871082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
R_JS026_FPKM,18.78515754,1.798977976,0.797787972,16.88866949,18.65340918,17.68385528,24.73496352,3.769275092,0.126835772,0.332570418,3.968802256,20.67479849,16.41507291,0.449744494,3.789250524,34.96692857,4.109323457,0.0,1.050049752,3.289169219,0.0,10.71580467,1.424718031,0.750864908,4.06120765,4.883091409,16.0442584,0.969525535,2.680210053,16.75277191,1.424718031,12.0827094,25.94264058,1.469998207,5.567150559,11.66737807,11.33947584,2.909110115,1.205292911,25.47442384,19.60701631,1.017740529,0.55607638,0.0,18.16577723,0.445846139,33.47704293,23.28608792,8.04312608,7.532164896,7.916851913,27.13903199,28.66919781,1.742344531,11.22505115,11.088385,9.461092272,46.79653624,2.300680379,2.179591938,11.62490233,29.0350639,3.851212066,8.205302931,0.194130058,8.335468776,0.0,0.453489216,1.289188009,6.185146372,44.27136884,6.266616902,0.839998976,0.92955224,3.647527562,3.617214371,3.825351572,2.134864657,20.57193768,1.396080482,6.218975872,6.682147379,45.56797966,1.684454179,3.275243891,0.0,1.454555057,0.76143792,0.0,6.952608739,0.61633355,1.084831067,0.610565177,2.041142395,0.0,0.0,1.236989191,3.045566641,0.839998976,0.552483571,0.0,10.54783936,0.209496553,0.182947451,0.224926894,2.47354007,0.0,0.0,5.416193317,0.0,0.0,0.0,0.29723076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
R_JS027_FPKM,21.08434855,1.939561966,1.251158315,3.611782897,8.869542806,8.509146223,12.34269901,1.912473112,0.0,0.173869068,1.244902524,6.948004653,7.40558426,0.793449181,2.033054338,9.024040443,4.579088188,0.581730151,1.975871657,0.343895725,0.0,5.290525586,3.989833622,0.504690212,1.592245056,1.46642702,5.462755644,1.140274025,0.970053915,11.10348458,1.11714069,7.237477527,11.68940882,1.152687522,3.661337676,5.099301769,2.963889533,0.814645594,0.540087863,8.829761924,4.587602842,0.0,0.654064373,0.0,12.38647259,0.0,5.448265576,3.998483421,0.206794439,0.0,1.306984277,7.680313627,3.823182095,2.27718507,2.357691613,9.649109637,2.389144209,16.72179972,3.457837827,0.0,4.41534524,9.500082196,1.677766204,3.496708118,0.456489889,4.1594308,0.308908815,0.0,5.487681529,2.586649327,5.811279457,4.796911901,1.975871657,0.0,0.0,2.678825648,1.34981957,0.456489889,0.913131435,0.781896022,8.600424664,3.810767858,20.74751389,0.16502417,0.453165933,0.468008468,1.629453565,1.194151102,0.702012701,1.514479956,0.0,0.0,0.159523365,0.889216088,0.0,1.986381612,0.64670261,0.746270065,0.0,0.433188781,0.475074719,2.80369481,0.328470323,0.0,0.352663604,0.0,0.0,0.0,1.171672963,0.0,0.0,0.0,0.0,0.0,0.292918241,0.0,0.152485569,0.0,0.0,0.0,1
R_JS028_FPKM,3.508953321,0.214136987,0.380049082,3.364040179,3.402748366,8.614552826,12.42441107,2.534635655,0.120751368,0.52808579,0.378148837,3.86869673,1.71376577,0.42838562,1.139949201,15.6013472,0.0,0.176612982,0.600131987,0.417844019,0.0,1.701374183,1.163332775,0.510958684,0.703349413,0.593847882,3.217659074,0.115405124,0.0,3.799896687,0.969511348,2.238179914,3.319754504,0.525115489,2.566175239,0.91110705,3.000659935,0.0,0.820193982,5.978928275,1.958147252,0.0,0.0,0.0,1.692909635,0.212332462,3.209124169,1.295416096,1.884135308,4.415569656,0.0,2.915808369,2.229482959,0.922218112,0.57285326,1.15936912,2.138705251,11.09802852,0.365361195,0.865238961,3.460775472,3.183788978,2.445820928,2.379009212,0.0,0.902409131,0.0,0.0,0.701717511,1.178440993,3.344224439,2.842779852,0.0,0.0,0.0,1.148607044,0.546626244,0.184817497,0.55464521,0.0,3.12380136,2.893493509,9.102123442,0.0,0.550606532,0.0,0.395967368,3.989303583,0.284322434,1.471920479,0.11737633,0.344554749,0.0,1.620356365,4.057413644,0.201038182,0.785559084,1.08800907,0.600131987,0.0,0.0,2.043692713,0.399101675,0.0,0.0,0.0,0.428497266,0.0,1.245388561,0.182585402,0.0,0.381006385,0.0,0.0,0.0,0.214136987,0.0,0.0,0.0,0.0,1
R_JS029_FPKM,10.58744784,0.430938946,1.719871182,15.00471594,11.59803239,6.931351348,21.32922999,0.0,0.0,1.380832481,1.330968206,5.659805712,3.878022355,0.107681217,1.528668899,27.42429191,3.522939924,0.0,0.603556579,0.210008119,1.000699565,7.795374043,1.560026209,0.925011798,0.884339151,0.49773015,4.854537858,0.46449297,2.172869113,4.394994286,1.365095596,5.466887747,2.225983213,0.528112007,4.473647314,2.199164138,6.63952221,2.389144286,1.319761869,5.306034904,5.151071522,0.584985608,0.665964684,0.0,2.837804737,0.427307438,2.622482908,7.002721767,0.50538687,0.370125177,0.399268892,14.27214929,7.474512722,3.338882661,4.033046157,2.5912493,1.843743671,27.0537009,6.245985276,0.348104,4.698971674,1.801338764,2.664895031,3.588957928,0.185875157,2.178169731,0.0,0.869265416,3.705536608,4.345934511,6.913961403,6.861911466,0.603556579,1.424848294,0.832091542,0.962698316,0.0,0.37193508,0.557810237,0.382214693,4.225111352,4.462264607,16.02038881,0.807010333,0.553748512,0.142900262,1.990920601,0.547108842,0.0,0.925221009,0.236213428,0.346518104,1.365095596,0.325920553,0.0,7.888372791,0.0,7.295267813,2.011988544,0.0,0.580520069,3.254595495,0.20058823,0.175168063,0.0,0.646301379,0.0,0.0,1.610608777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186330733,0.0,0.0,0.0,1
R_JS030_FPKM,1.859284636,0.454023614,1.006723214,15.96580535,9.616619216,8.115357833,13.39437492,1.343047505,0.12801145,1.455079605,0.801351678,7.454805451,9.761959908,0.68103542,2.214991612,27.70605865,1.310111735,0.0,1.271986791,0.0,0.632646062,9.215943377,3.493276073,3.140540111,0.745443421,1.048889631,7.246689727,0.489375071,3.538643295,4.832471968,4.109700441,5.591163149,5.668291908,1.854980736,6.527207405,6.179481932,18.65665087,3.776211614,0.869144987,8.386609728,6.704853944,0.410949578,0.0,0.0,7.575363205,6.302990209,2.125601268,8.408528596,4.126694382,0.0,2.734480308,15.86305189,12.40480349,1.56361303,6.475972226,3.822597129,1.457003051,29.90257185,6.000652217,1.10025402,4.951325736,3.796086412,1.511984298,5.042392167,0.391859011,2.677737864,0.0,1.373745734,1.301499245,4.163073174,5.906965234,5.422980588,4.240167122,0.187670182,0.0,8.318231676,0.57929037,0.587788517,0.587788517,0.805378571,6.849500735,9.404023854,12.42892521,0.850240507,0.389005669,0.0,1.258667557,2.690580732,2.108970235,0.389952155,0.497733962,0.182540246,0.0,3.205520735,0.0,2.557717632,0.0,1.153023997,0.0,0.0,0.815625118,6.136836345,0.0,0.0,0.0,0.0,0.0,0.0,0.94276668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
R_JS031_FPKM,8.905487959,0.252854521,0.448530884,22.27251296,41.2842261,6.101627787,9.356145707,2.244167825,0.142584099,1.246745429,2.901106662,7.888318792,6.574481761,0.632136302,5.831135833,13.27337921,0.486417689,0.0,1.180656692,1.972544661,0.0,5.13254781,1.602060311,1.085692002,1.037879604,2.687197806,12.58227404,0.136271215,3.014136792,5.158339507,2.060030978,7.737315049,8.273114831,0.619844763,7.674156291,1.935932726,7.084433633,2.570490506,1.936376849,19.72079698,3.734071379,0.686597276,1.094226832,0.0,4.440910911,0.501447449,8.997286686,11.85085036,4.596633819,8.470157486,2.108693127,11.70287852,8.114789766,1.523911028,3.832003153,3.953649168,1.442547813,23.98105813,3.018599785,2.4512243,4.493733359,8.22158985,4.09022439,3.811210203,0.0,3.408629123,0.0,0.0,1.449660142,7.651139873,15.13304826,4.530343939,0.708394015,1.045171498,0.585936406,4.971548046,1.505550654,1.309403118,2.18256657,0.0,5.594894906,3.871105226,12.39754296,3.551612617,1.29986863,0.33555506,1.869270071,2.354741902,1.174442709,3.257805247,0.0,0.609961134,0.686597276,1.147731545,1.088507877,1.186936781,0.231838041,8.134237603,0.0,0.0,0.0,2.81464034,0.0,0.411325557,0.505709042,0.0,0.0,0.238656807,1.260107942,0.0,0.0,0.0,0.0,0.0,0.420035981,1.011418084,0.0,0.0,0.0,0.0,1
R_JS032_FPKM,11.47233588,1.167316664,0.862704057,6.375985511,5.494023244,3.998697942,12.06177184,2.493780049,0.109660852,1.246890025,0.858390537,4.152433757,3.696419377,0.194552777,1.380444832,13.02002403,2.245413324,0.0,0.36337106,2.845656128,0.180651824,4.120480636,2.289162199,0.278381019,0.479074311,0.629202193,6.757887001,0.733909123,1.783821568,6.384335458,2.112991513,3.920072322,4.354991501,0.317949678,4.816522013,2.978625234,4.541904623,4.85391154,2.085511824,8.783941824,3.693613961,1.056571237,0.360774,0.372233769,2.90418353,0.385826575,6.557716033,7.646880151,4.791232104,5.346981259,0.721019741,9.003564172,6.580638263,1.67505196,7.110287964,6.434574079,0.416165563,14.5207712,0.165815684,3.142983371,6.285966742,5.602375605,1.480908472,2.777819039,0.503672259,3.11416716,0.0,0.392440745,2.54936244,5.708076098,8.436704594,5.550805065,0.36337106,0.804112915,0.0,3.30338238,0.827364373,1.679147442,0.839501747,0.0,3.423947652,4.905359123,16.05584545,0.182089372,1.000152384,0.0,1.078698383,0.988160149,0.387221718,2.506392989,0.426566027,0.782132607,0.352190412,0.686729251,1.172464574,0.913181422,0.53507001,3.952499411,0.181607654,0.0,0.0,2.629463467,0.543540775,0.158174408,0.389105555,0.0,0.0,0.0,1.292745984,0.331773577,0.0,0.0,0.642989166,0.0,0.0,1.556422218,0.0,0.0,0.0,0.0,1
R_JS033_FPKM,18.60481229,0.966749007,0.643028211,30.36010073,19.6202151,5.614945809,12.08301818,1.906252829,0.272504883,2.859379243,5.971444844,23.8061953,11.11626918,0.845752608,6.644480316,65.00968599,7.90283953,3.188965013,4.739127804,1.413951536,6.959218857,31.34976186,5.030935008,7.608354655,4.166023977,3.461391578,15.65454168,0.65116532,2.880394279,14.78921526,8.311806428,18.03493563,14.35636018,1.579718779,10.42190392,13.15544121,16.24876429,4.912899166,3.700953199,28.36893568,15.63363753,2.187247614,1.792821212,0.0,0.0,0.0,15.16030061,16.25730366,4.392862402,1.452801317,2.686879035,44.07811382,16.34839575,6.657936709,10.77097328,9.882062183,3.274347987,65.99508379,0.206128433,1.561644194,7.027497598,11.67340388,3.448894485,16.10257871,1.877202162,11.197658,0.0,2.193644812,10.09409815,3.766790122,8.593439152,14.91244964,3.610785782,1.198713012,0.746744857,15.33340691,0.0,5.840043857,1.45990548,2.143282837,12.88087608,10.88088117,38.7034097,1.583823186,0.828306795,0.0,2.00988399,3.068440897,3.207028994,1.660434337,0.927175996,0.777363097,4.812121748,2.437342036,3.537107797,2.722608809,1.329481704,13.91072063,2.256684046,0.0,1.302418463,10.56715924,0.900428495,0.0,0.241748361,0.0,0.0,0.0,2.609298347,0.0,0.656218533,0.0,0.0,0.0,0.200793345,3.383254869,0.209159734,0.0,0.444239731,0.0,1
R_JS034_FPKM,10.94386602,1.132321226,1.004294957,21.03036915,16.98870018,4.047902912,4.982546852,2.903058292,0.0,1.004949958,2.1984437,18.59230774,6.114868078,0.679416554,4.419193564,23.33007657,6.53521666,0.0,1.480494131,0.0,0.63125285,8.794195193,2.664858637,1.512504815,0.929556728,1.360333598,11.48164059,0.610243348,6.021989143,5.624389763,2.664858637,7.436951537,7.994639011,2.405775159,5.607201829,5.586664627,6.979408779,0.627947861,1.213940958,8.366401612,5.733252194,1.639962758,0.70001645,0.216690228,4.375221489,0.0,6.573960766,16.43438448,1.328077848,0.0,1.678702036,6.165615718,8.642943679,4.289851314,7.26791061,6.128709869,3.553210179,39.97328177,14.67617368,3.110136489,6.58602426,7.363510282,4.956328121,5.748893987,0.58649409,9.92166939,0.991834722,1.142026837,4.080833036,14.32807564,10.41065889,16.68058235,1.480494131,0.187256895,0.52489296,5.667106648,0.385343105,3.127557339,5.473122557,1.606998683,9.110664673,3.263191203,16.10026246,3.180934369,0.388149001,0.0,3.767026863,3.259303707,0.300596595,2.723244679,0.0,2.731690791,0.0,3.654654035,0.0,2.126337405,0.20768492,3.642597016,1.057432256,0.0,0.0,4.681508417,0.210972808,0.0,0.226511882,0.0,0.0,0.0,3.38589238,0.193136943,0.205022293,0.0,0.0,0.0,0.188138104,0.0,0.0,0.0,0.0,0.0,1
R_JS035_FPKM,6.310162982,1.100742993,0.195300254,17.43483474,5.633684244,1.573836836,13.42766413,1.302252927,0.0,0.325563232,1.16551637,3.794902668,3.301987534,0.110098444,1.952360108,12.13240258,0.0,1.089267635,0.411041727,0.643931696,0.0,5.633684244,1.793102107,0.525084157,1.807068193,0.203368812,10.3331964,0.474553855,1.614715715,4.10002047,1.394707818,9.03543106,4.738148591,0.539590912,4.922498182,3.183073186,4.111319169,0.406737625,2.528419955,8.854772892,6.96557683,0.996313529,0.272108183,0.210649055,6.765373745,6.111641001,7.420185004,9.151517969,2.452548795,1.512568249,0.611819617,14.18275062,9.92790078,0.0,4.120727645,9.001535755,1.098860705,20.68262316,0.187752418,3.200697651,8.535063713,6.134520971,3.770093998,2.269983364,0.0,3.709018248,0.0,0.0,1.081685726,3.027536622,3.43662131,2.044872365,0.616675328,0.0,0.339986374,1.573836836,0.561694636,0.19004768,0.0,0.0,10.0728898,2.180532715,12.95077376,0.0,0.188663838,0.0,0.0,1.490804677,0.292055964,0.56716125,0.0,0.530986957,1.195401405,0.555088966,0.75812872,0.413228119,0.0,7.640016291,0.0,0.0,0.0,4.375317393,0.205091032,0.0,0.0,0.0,0.220196887,0.623270786,0.91426418,0.0,0.0,0.0,0.0,0.0,0.365585348,1.320698436,0.0,0.0,0.0,0.0,1
R_JS036_FPKM,11.76287249,1.213787475,0.538275099,14.64029195,6.78366596,16.26969933,15.5758216,5.385317289,0.0,0.299208784,1.78508181,19.76115617,4.450330542,0.809079883,4.305804272,26.01405609,3.307659035,0.0,0.377836842,2.564271307,0.939620567,8.56874777,1.464642045,2.605329175,1.826613691,3.458187462,14.43312197,0.654148059,2.782048154,6.100054602,2.197064231,8.906856226,19.33191891,3.140586093,3.877172172,9.635444591,6.044971971,3.738597788,1.858687744,16.27400126,7.538954031,0.366211093,1.125431805,0.0,42.09766679,0.0,8.902090039,10.7031839,2.253709621,0.0,2.623825135,12.6659502,9.298660746,1.741543229,7.933975897,5.717355953,4.183365487,22.55867278,10.17619081,4.5751825,8.496896477,5.637308103,5.389096369,3.690736729,0.0,9.37302707,0.0,0.612095684,3.313559989,9.273562166,7.719544116,9.663927083,0.377836842,1.504968526,0.0,3.615555329,0.172075092,2.793397806,1.047596525,1.076550198,7.018596333,5.829080115,31.57079923,0.757678123,0.519984197,0.402694529,2.616956483,10.44548039,0.0,3.822303361,0.443547597,0.976006785,0.549316639,0.918030801,4.353954301,0.759693225,0.370967081,4.452116131,0.566755263,0.331374307,0.545123383,4.020543386,0.376839911,0.0,0.0,1.618159767,0.202297913,0.0,3.864418458,0.0,0.366211093,1.259138896,0.0,0.0,0.504078799,2.831947242,0.0,0.0,1.115799424,0.0,1
R_JS037_FPKM,14.5001166,3.848744898,5.006539372,66.22227461,28.30431144,9.172030036,35.15181099,6.830926405,0.144753206,5.565929246,7.019573512,44.65493959,22.57936248,2.950733962,13.19924889,108.4193078,3.455017554,0.0,7.428120119,19.26563946,1.906871652,22.64344915,10.68317014,2.325487061,7.161552033,8.061569403,28.18381209,3.318670852,13.40957286,47.33510188,7.89607019,40.02111217,33.13675485,9.225012362,8.811525134,10.694155,37.14004887,48.36941642,2.750523736,75.19726635,59.72105256,4.644810082,5.075903041,0.490858369,68.04294955,0.508782972,48.53020175,22.11000236,6.319067446,9.476141385,8.320427509,52.62138751,45.84335089,11.04558495,13.95212955,31.47720115,9.331929974,60.83314697,78.1034409,14.50838847,61.55697194,48.86217975,13.91559448,11.19451419,4.207482702,39.77479986,0.674298375,0.258901448,10.507401,31.75964296,28.26253394,17.36561353,5.031987934,4.242332394,2.576543131,11.69444389,4.801452217,1.992964448,6.422000957,1.365538919,22.45000452,8.086946125,72.54299846,2.402487974,4.396786243,0.510793693,2.608255165,2.389336865,7.150523688,4.40748402,0.281252699,4.332782321,1.393549974,6.340106176,0.0,7.949351444,1.411648026,3.258050238,0.0,0.0,2.535250567,13.66762053,2.389809937,2.921639268,0.513106907,0.769808059,0.0,0.242287451,16.83597229,1.093886432,1.161202521,0.684489282,0.339188648,0.0,0.0,0.0,0.0,0.0,0.235977882,0.0,1
R_JS038_FPKM,18.70543255,0.242969276,1.50848513,18.08232833,14.58017353,12.15932685,23.5675521,1.677030955,0.137009832,0.958303403,1.500942704,10.97015337,18.95113585,0.607423191,4.094459639,37.94127888,1.635904855,0.400785769,3.630398075,2.843143244,1.128528349,7.290086763,1.539428415,9.851524375,1.79514742,0.785833877,9.580265802,0.916606232,3.34161641,13.79165664,1.75934676,6.346306258,7.739851632,1.985373948,4.074957568,4.546745542,11.3447756,8.307170599,2.418624748,13.56295212,10.934421,0.0,1.201655405,0.0,4.906927874,0.0,11.14736611,12.12123266,1.282248157,3.964951183,0.0,18.52020536,14.11887913,1.255143725,7.363724003,5.990480046,3.292110982,24.32169644,14.29429364,6.280316696,6.280316696,6.996658531,5.085982209,8.287523812,1.048510447,8.597088166,0.0,0.0,4.974759431,9.579085964,7.375437002,8.866853291,0.680699639,0.0,0.938382435,4.99388609,0.826681008,0.629106268,1.048510447,2.154978757,5.497841033,4.594722564,26.80197504,1.820013889,2.081751324,0.0,0.898095859,6.787209954,2.579493369,4.382314465,1.198623278,0.390743301,0.219918345,0.857681545,6.275517286,1.596747558,0.891097709,1.645432221,1.134499399,0.0,0.436479158,8.692532444,0.452602399,0.395244952,0.242969276,0.0,0.0,0.229326616,3.228918759,1.035847277,0.0,0.0,0.0,0.0,0.201807422,1.214846381,0.0,0.0,0.0,0.646493627,1
R_JS039_FPKM,21.40775619,0.439234861,1.363704184,21.74590034,9.498000658,1.766592839,16.47356209,4.115119805,0.123841778,0.541486535,1.163073281,17.31030283,6.369807407,0.439347601,2.532622055,50.58535287,0.845175494,2.173968749,1.230765377,0.428314657,1.836326767,11.63033484,4.175032811,1.04774206,2.524438444,1.826712491,12.78506341,1.302067294,4.833344559,8.37701142,3.57848293,4.425987544,11.72483864,1.076919705,3.68385248,6.726015132,8.61514707,9.945550427,3.868357271,13.16306398,23.16799768,0.0,0.814762368,0.0,0.0,0.435533444,16.86451375,17.10103743,2.704755475,6.980100323,2.849103755,17.54023392,14.47835964,6.05150457,8.027578396,8.981964486,2.976187657,23.33779309,7.304036567,1.419403246,9.048809528,12.65048379,5.433659194,11.67390607,0.758384857,4.256116234,0.0,0.0,7.735616114,6.243095897,10.09675595,4.518029926,0.82058044,1.815759073,2.036014496,6.673839948,3.92352481,0.758384857,2.274959963,0.389572628,13.03307402,5.142570309,34.46014082,1.439666486,1.505532083,0.0,2.435755562,0.929746665,0.874491189,3.773084777,0.240760724,0.353188852,1.192895673,1.772226338,0.0,2.062045544,0.0,36.81537206,0.410184936,0.359744561,0.591793534,5.413495316,0.613653981,0.535886772,0.219617431,1.098312633,0.0,0.0,1.641892168,0.374516681,0.596345792,0.19527696,0.145177815,0.0,0.182411654,0.0,0.0,0.0,0.0,0.389572628,1
